artist_id,artist_name,track_id,track_name,track_popularity,duration_ms,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,album_release_date
4vSjwZEchIL4yA0uLzoNjr,Left Brain,5Xr3QlKIHlfNudqxVRbYNV,Based Freestyle,12,99934,True,0.774,0.494,-9.723,0.368,0.339,0,0.0993,0.435,148.022,3Vc9g5NVeHc0NTT6IxM10g,"Mind Gone, Vol. 2: Gone, Never Forgotten",2018-07-13
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,2iOCEiSIxjF02O1zFvcCCA,5 Wagon,50,140000,True,0.573,0.644,-5.721,0.251,0.398,0,0.0884,0.658,168.385,4d1T4JTrX3mhR3loCEij3d,Glass,2018-03-30
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,5nK2Nmo5cNHB7FeBddWWTq,Szechuan Capital,45,303575,True,0.552,0.834,-4.684,0.369,0.0903,0.000123,0.52,0.7,70.073,6Wjkj7mbasv8jQKFssrWzn,Szechuan Capital,2023-03-24
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,4TVhyPsVcbNP2xZcmnSZrN,Big Money,44,205068,True,0.796,0.745,-3.128,0.424,0.0706,0,0.0636,0.821,73.045,5pA2URj3rPHWDoSnInQpjD,Champagne For Breakfast,2023-04-07
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,6zKxJQHHUQB6PzjNlevLD8,Broken Rubberbands,43,191112,True,0.718,0.56,-10.219,0.576,0.447,0,0.559,0.498,83.697,0nFpUBTqLcF3ZMBfdeqS9v,Black Vladimir,2022-08-26
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,7ne0osz6JTAlwGd8rTUVrH,Shea Stadium,41,109374,True,0.375,0.674,-8.16,0.101,0.0498,2.3e-06,0.0615,0.596,86.741,6lVjENfkf0zxl5fHX7WVfY,Gems from the Equinox,2017-10-27
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,1ZgJaq32zWvshsaeBhF9mU,Bbq Brisket (feat. Action Bronson & A.G. Da Coroner),40,152530,True,0.389,0.912,-3.65,0.339,0.284,0,0.306,0.715,82.37,57lfNTginjD91fvzfDWwNS,Respect the Fly Shit,2016-11-22
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,6ZtamywX2MP0fZCrICRC9S,Fresh Out The Water,39,199697,True,0.613,0.928,-2.358,0.273,0.225,0,0.452,0.494,78.092,5pA2URj3rPHWDoSnInQpjD,Champagne For Breakfast,2023-04-07
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,5WFDwZXLusnQSvU7NGy5JA,Black Pinot,36,228546,True,0.615,0.58,-7.921,0.285,0.152,0,0.762,0.177,77.853,0nFpUBTqLcF3ZMBfdeqS9v,Black Vladimir,2022-08-26
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,7wHx5BgbwzTDXa0Mkuh2eS,G Talk,38,114305,True,0.616,0.492,-10.494,0.502,0.693,2.01e-05,0.132,0.45,86.15,0nFpUBTqLcF3ZMBfdeqS9v,Black Vladimir,2022-08-26
4lph4e07jjlKkioG1bQx95,Meyhem Lauren,3ph0msZhsDh0GS6IuVjdmp,Dragon vs. Wolf (feat. Action Bronson),38,137507,True,0.523,0.668,-6.007,0.196,0.13,0,0.389,0.389,83.44,52AkIeqTjT3vuNAQTB3jVA,Piatto D'oro,2017-01-31
6tslAB6WqW8arQahxMwcrB,Ethelwulf,6W0eT48FbPOGU7MK3YGBJT,Blunts on My Mind,46,185966,True,0.803,0.359,-16.003,0.23,0.262,0.00511,0.104,0.398,136.124,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
6tslAB6WqW8arQahxMwcrB,Ethelwulf,3TMHHuJEyKQvV8NofUL9mU,Flaw of Perfection,45,138319,True,0.738,0.424,-14.276,0.094,0.391,0,0.16,0.334,129.916,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
6tslAB6WqW8arQahxMwcrB,Ethelwulf,5qR6YB4w4zXW25JIqH9V9l,Trillanation (feat. Amber London),41,205062,True,0.84,0.442,-11.602,0.202,0.0159,0,0.0813,0.607,140.79,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
6tslAB6WqW8arQahxMwcrB,Ethelwulf,37l6aS4gU9wszGdmYSkZ6c,Watch Yoo Back,38,218201,True,0.761,0.483,-11.168,0.122,0.0051,0,0.158,0.447,129.017,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
6tslAB6WqW8arQahxMwcrB,Ethelwulf,2Wt52BmNJTWfdLPfmHfDNZ,Black Magic (feat. Yung Raw),36,226952,True,0.829,0.65,-9.695,0.263,0.0831,0,0.342,0.755,143.973,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
6tslAB6WqW8arQahxMwcrB,Ethelwulf,4ZkwWZYxe4P43MfUDxnpmO,I Don't Mind,34,117578,True,0.876,0.459,-13.172,0.465,0.00196,0,0.644,0.596,135.922,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
6tslAB6WqW8arQahxMwcrB,Ethelwulf,5KOXOdpmjyWRgxpESRcHWq,1st Chapter of the Phonk,32,156187,True,0.892,0.538,-11.217,0.329,0.1,0,0.371,0.475,128.395,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
6tslAB6WqW8arQahxMwcrB,Ethelwulf,0bt7n2rXAce1MFqMbeYEFs,Black Group,27,288862,True,0.603,0.551,-10.033,0.333,0.378,9.39e-06,0.244,0.429,94.059,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
6tslAB6WqW8arQahxMwcrB,Ethelwulf,2u5QMNePFQMTB36UsnHZpX,Hell Dwellin' (feat. Lil Collin),25,141610,True,0.31,0.532,-12.042,0.331,0.00662,5.39e-06,0.542,0.513,205.567,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
6tslAB6WqW8arQahxMwcrB,Ethelwulf,1vCWwPUhXHdvnHXaNHFtFh,All Black Who Is That,24,240613,True,0.873,0.795,-5.343,0.15,0.00886,0,0.251,0.615,127.037,2LjGjaxaUdsiFWwmciRlzi,Wolf Gang's Rodolphe,2013-03-06
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,03dLyk1vg2J1RtCCzChn50,Headboard,47,223604,True,0.338,0.906,-4.046,0.0587,0.646,0.904,0.295,0.401,72.971,626ZncYGLJ9UTZEjQcz3MA,Three Sided Tape Volume ONE,2013-08-07
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,0p0YxDOLc80Xfi5aXoj6xx,Throw Dem Gunz,45,207881,True,0.54,0.498,-9.085,0.181,0.000628,0.00183,0.363,0.373,118.211,6VNXIYzXocTyZMNDLG88Gb,Mista Thug Isolation,2012-02-11
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,5rAxxKYX4rlon81fxajuZq,benadryl submarine,44,220306,False,0.673,0.906,-5.813,0.0406,0.0585,0.22,0.472,0.931,110.019,4osMxywkQeNeGDzExEmAfB,volcanic bird enemy and the voiced concern,2021-10-12
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,7E6GfNEX3RCq26vzS0PBly,Twistin,44,261276,True,0.677,0.89,-5.721,0.344,0.012,0,0.0979,0.548,117.143,6VNXIYzXocTyZMNDLG88Gb,Mista Thug Isolation,2012-02-11
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,521qLebnOvsIOtJKhQvGmi,Serious Shit,43,216737,True,0.505,0.878,-7.697,0.384,0.0189,0,0.0976,0.726,137.977,6VNXIYzXocTyZMNDLG88Gb,Mista Thug Isolation,2012-02-11
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,7w5v9fMqXKopwJPtmM0RQB,Bitch I'm Lugubrious,43,272612,True,0.47,0.805,-6.784,0.387,0.00242,0,0.323,0.565,143.826,6VNXIYzXocTyZMNDLG88Gb,Mista Thug Isolation,2012-02-11
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,7EMVQKBomkx9uUKGfpigOf,porcelain slightly,42,231320,False,0.375,0.896,-5.782,0.0405,0.00192,0.752,0.12,0.461,82.977,4osMxywkQeNeGDzExEmAfB,volcanic bird enemy and the voiced concern,2021-10-12
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,3L48uWebIhPkojabANcLf6,headboard,42,211973,False,0.309,0.951,-5.505,0.102,0.716,0.925,0.124,0.347,145.923,4osMxywkQeNeGDzExEmAfB,volcanic bird enemy and the voiced concern,2021-10-12
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,44lFJOVegoibUXGrib87UC,cold in here,40,240298,False,0.592,0.586,-9.186,0.0532,0.111,0.0118,0.116,0.385,90.059,4osMxywkQeNeGDzExEmAfB,volcanic bird enemy and the voiced concern,2021-10-12
2gPLG9mGaU67woC5L0luYA,Lil Ugly Mane,2QBds7MTRU89x1Xw7RZVPW,Uneven Compromise,40,658310,True,0.457,0.957,-4.913,0.488,0.0529,1.07e-06,0.15,0.243,112.26,0ka72x65Pev7XmsNBRxhf3,Uneven Compromise,2013-08-22
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,7L4AtavGZEEDkVw1E0mDYn,Three Man Weave,53,206693,True,0.285,0.875,-4.187,0.315,0.0977,0,0.223,0.646,168.151,5UWKsRDw3O4BsobmeyRpB9,Injury Reserve,2019-05-17
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,28C8KsOvTwTSrsAN9rcm96,Counting Sheep (V2) [2018 Export Wav] feat. Injury Reserve,47,146233,True,0.546,0.942,-6.761,0.856,0.37,0,0.376,0.405,93.936,6JlmbLrsozWe61rYTVsG7n,Things Don't Always Go The Way You Plan,2023-02-08
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,7w0YG5qn9w8LYA4tHpQe0o,Jailbreak the Tesla (Feat. Aminé),47,199600,True,0.474,0.698,-5.541,0.277,0.069,0,0.179,0.729,102.289,5UWKsRDw3O4BsobmeyRpB9,Injury Reserve,2019-05-17
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,1vup3vAmSmFLxSIzGOM38V,S on Ya Chest,46,264983,True,0.666,0.758,-5.087,0.237,0.178,0,0.0391,0.645,96.138,67sUOjUevVJGgfCj1N2e4N,Floss,2016-12-15
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,6zEPJJzojnfOrvfyuJiPtF,All This Money,45,197558,True,0.687,0.648,-5.181,0.417,0.0963,0,0.22,0.493,184.125,67sUOjUevVJGgfCj1N2e4N,Floss,2016-12-15
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,4XoN5kQ4eIRPwCqMQ3U6iN,Knees,43,303805,True,0.398,0.551,-11.852,0.202,0.0611,1.34e-05,0.117,0.327,83.1,7L7oMPboBCeyGLJVsHSWM2,By the Time I Get to Phoenix,2021-09-15
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,2gLco6poLosipqughuI7Rt,Superman That,42,160062,True,0.492,0.744,-9.371,0.359,0.248,9.42e-06,0.236,0.533,110.142,7L7oMPboBCeyGLJVsHSWM2,By the Time I Get to Phoenix,2021-09-15
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,6U8wLl0pMsgS1Lcql3nQjH,Ttktv,42,401933,True,0.63,0.449,-8.549,0.252,0.814,0.575,0.106,0.0738,158.861,4SCGBO6mCW5KJvprGPOeKx,Live from the Dentist Office,2015-08-30
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,1ICKC4Vfudq4olci6pXRHR,Fetus (feat. Injury Reserve),41,231520,True,0.44,0.807,-6.567,0.321,0.394,0,0.146,0.638,75.994,6a8GwYiEMrXgMvZBvuBXrt,Limbo,2020-08-07
3nf2EaHj8HikLNdaiW3v73,Injury Reserve,6A3hUBzQ0k6chtNJlGxDQn,Oh Shit!!!,42,256252,True,0.596,0.76,-5.895,0.276,0.0687,0,0.135,0.384,150.192,67sUOjUevVJGgfCj1N2e4N,Floss,2016-12-15
5504Qqp7s40bqBqzWMEByl,Pac Div,6GGSsDnhEr2TzohOdE0S1p,Mayor,22,264240,True,0.758,0.507,-6.223,0.306,0.0208,0,0.155,0.217,89.932,1hSsKtOaDS8hpuXJaqRfj7,Pacific Division EP,2009-01-01
5504Qqp7s40bqBqzWMEByl,Pac Div,48PH7Fw9Gnz2E9PzRK2jVa,Posted,32,188689,True,0.656,0.729,-4.342,0.205,0.0229,0,0.12,0.0854,72.418,1MXGvRQ5ARamFJs5DsyYIG,The Div (Deluxe Version),2011-11-08
5504Qqp7s40bqBqzWMEByl,Pac Div,33VnJgkbS6O6mmaPJOIz9H,Slow,25,266865,True,0.786,0.491,-12.23,0.311,0.107,0,0.0785,0.528,134.033,5aIIJI1WioCPIMtp7EaqkP,The Div / GMB,2012
5504Qqp7s40bqBqzWMEByl,Pac Div,774LJfh54AXjC13V0fC4w3,Top Down (feat. Casey Veggies & Skeme),23,260472,True,0.453,0.732,-5.277,0.291,0.034,0,0.201,0.495,78.655,1MXGvRQ5ARamFJs5DsyYIG,The Div (Deluxe Version),2011-11-08
5504Qqp7s40bqBqzWMEByl,Pac Div,0LoklLmQvEvZfjJY2075t6,Black Acura,23,259160,True,0.528,0.685,-5.725,0.386,0.109,0,0.108,0.275,74.224,5aIIJI1WioCPIMtp7EaqkP,The Div / GMB,2012
5504Qqp7s40bqBqzWMEByl,Pac Div,4VrE5i05bfTx1BUG4wTrkj,Anti Freeze - Expilcit Version,21,235853,True,0.645,0.697,-4.909,0.287,0.0328,0.0102,0.12,0.325,150.076,7lsQrX7LfxJ52btyBdYWep,Anti Freeze,2011-01-01
5504Qqp7s40bqBqzWMEByl,Pac Div,7CwjW211GStINxS5fctAPx,Pac Div,17,226500,True,0.699,0.819,-7.535,0.307,0.0145,0,0.134,0.517,99.946,2abAGLwoZI3reElWH69RLm,Church League Champions,2021-02-09
5504Qqp7s40bqBqzWMEByl,Pac Div,62Mpe3lNPGka8njNiYqS2Z,Cross-Trainers (feat. Kendrick Lamar & Blu),17,264293,True,0.293,0.928,-3.176,0.39,0.00511,0,0.254,0.436,67.986,5aIIJI1WioCPIMtp7EaqkP,The Div / GMB,2012
5504Qqp7s40bqBqzWMEByl,Pac Div,5NJqYasrlre1hZxeT7NCFb,Summertime Fine,15,236000,True,0.553,0.792,-8.696,0.343,0.181,0.000508,0.104,0.566,82.553,3ah3k6QazZf72E8ATTdiUm,1st Baptist,2018-04-13
5504Qqp7s40bqBqzWMEByl,Pac Div,3k5v0vO9hAMQFlzMAVGFtc,Shut Up,12,223040,True,0.698,0.51,-9.485,0.371,0.147,0,0.119,0.44,79.941,1hSsKtOaDS8hpuXJaqRfj7,Pacific Division EP,2009-01-01
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,3TO6GrVgVIR6cyl5MKdglG,On the Regular,37,178007,True,0.937,0.71,-2.877,0.156,0.0135,0,0.148,0.791,135.445,1PjJGjl61E1Lq0LLOSG32g,American Muscle,2016-07-08
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,7doFOx7nam1hZLbGGY7Fjg,Slide In,27,235083,True,0.838,0.492,-8.533,0.274,0.277,0,0.0816,0.273,89.989,1PjJGjl61E1Lq0LLOSG32g,American Muscle,2016-07-08
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,1C3F5Xqn7CcYGIm03ZqaQC,Hey Man,24,130666,False,0.893,0.834,-8.189,0.0903,0.00534,0,0.0479,0.78,90.017,2Cp6kED6ynuKo4iMLpY8vS,IN US WE TRUST side A,2022-03-15
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,18yNmHhTR9yMiXBDNowBIe,Trust,23,197647,False,0.898,0.648,-8.01,0.0898,0.632,0,0.11,0.678,136.001,2Cp6kED6ynuKo4iMLpY8vS,IN US WE TRUST side A,2022-03-15
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,7H5wGkldocFYvxXIzzrqSR,Wazzup (feat. Jay Worthy),21,196806,True,0.849,0.84,-4.484,0.207,0.19,0,0.255,0.77,100.001,4UpLiNK7KTlk9LQwObRH70,American Muscle 5.0,2018-03-02
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,30EICLtQHffswR1GxeYS8j,Float away,19,171428,False,0.921,0.536,-9.258,0.27,0.0351,0,0.092,0.544,91.024,3ZEnMR7K35o7wDQsfdwgKG,IN US WE TRUST side B,2022-04-14
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,5KoQCsPGn5qgnKMwVdTOAs,Can You See Me,19,245034,True,0.639,0.623,-5.535,0.16,0.244,0,0.0989,0.269,142.983,1PjJGjl61E1Lq0LLOSG32g,American Muscle,2016-07-08
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,0TBNBuTe7aBn4GBALnVQnw,Changed Up,19,156063,False,0.901,0.491,-10.365,0.182,0.0668,0,0.101,0.822,93.966,2Cp6kED6ynuKo4iMLpY8vS,IN US WE TRUST side A,2022-03-15
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,2xrOZu7HZf6PevztFgrXaf,In My Zone (feat. Curren$y & Freddie Gibbs),18,220055,True,0.812,0.839,-4.927,0.291,0.153,0,0.111,0.449,96.013,4UpLiNK7KTlk9LQwObRH70,American Muscle 5.0,2018-03-02
2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,6zdWugDtJYJe88NOJxcUsU,Hustle Don't Sleep,18,192000,True,0.64,0.565,-7.197,0.309,0.338,3.6e-05,0.102,0.334,119.88,3i92qxrdvpVmdiucjHQmkF,"Player Games, Pt. 1",2022-06-28
15Dh5PvHQj909E0RgAe0aN,Nivea,39YovPslPCXbFYhlYjsZ2Y,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),58,213226,False,0.879,0.73,-4.369,0.164,0.114,0,0.241,0.885,99.925,6tXzTKfHd9fR1OPsvstxVt,Nivea,2002-12-10
15Dh5PvHQj909E0RgAe0aN,Nivea,3oOLUDZhHEb6VcxgvWZ0bO,"Don't Mess with My Man (feat. Brian Casey, Brandon Casey & Mystikal) - Bryan-Michael Cox Remix",39,232853,False,0.651,0.814,-4.108,0.307,0.151,0,0.368,0.924,199.97,6tXzTKfHd9fR1OPsvstxVt,Nivea,2002-12-10
15Dh5PvHQj909E0RgAe0aN,Nivea,0XHt0UmBzFJy1KKigTZ0tN,Complicated,49,232346,False,0.746,0.613,-8.819,0.0351,0.374,0,0.365,0.395,113.979,3KNzGIMzjSY0x2HV3Lm53c,Complicated,2001-01-01
15Dh5PvHQj909E0RgAe0aN,Nivea,1e5ayf28RKanXy0NNJVANp,Okay (feat. Lil Jon & YoungBloodZ),44,283360,False,0.779,0.562,-7.031,0.0578,0.111,0,0.0968,0.684,86.01,3KNzGIMzjSY0x2HV3Lm53c,Complicated,2001-01-01
15Dh5PvHQj909E0RgAe0aN,Nivea,1kIzhTj2kFjlUAWoqFEJTi,Laundromat - Radio Edit,43,263413,False,0.72,0.48,-7.889,0.0567,0.499,0,0.105,0.67,127.993,6tXzTKfHd9fR1OPsvstxVt,Nivea,2002-12-10
15Dh5PvHQj909E0RgAe0aN,Nivea,43W0MINZasumrBNgcJbuC6,25 Reasons,39,247213,False,0.589,0.355,-10.241,0.262,0.222,0,0.0762,0.573,137.464,6tXzTKfHd9fR1OPsvstxVt,Nivea,2002-12-10
15Dh5PvHQj909E0RgAe0aN,Nivea,0KqPQcrQUy46yynIGTs2x7,Parking Lot - Alternate Lyrics,27,231026,False,0.858,0.409,-9.247,0.322,0.0845,0,0.0467,0.933,129.932,3KNzGIMzjSY0x2HV3Lm53c,Complicated,2001-01-01
15Dh5PvHQj909E0RgAe0aN,Nivea,5GKo5PFq5HQ2AzMJCQk4hy,Still In Love,23,222106,False,0.739,0.621,-3.874,0.0289,0.263,4.22e-06,0.197,0.645,95.024,6tXzTKfHd9fR1OPsvstxVt,Nivea,2002-12-10
15Dh5PvHQj909E0RgAe0aN,Nivea,6Jvx6HCj3wxWWIs90YqWXj,Don't Mess With The Radio,17,236853,False,0.848,0.668,-5.057,0.0804,0.00997,0.000162,0.229,0.789,97.488,6tXzTKfHd9fR1OPsvstxVt,Nivea,2002-12-10
15Dh5PvHQj909E0RgAe0aN,Nivea,2yYBwxEqIvX3ttxsjH4CmP,Circles,22,353802,False,0.487,0.447,-7.379,0.0956,0.228,0,0.12,0.0383,118.607,4mymTNZQ0fQdVOb8IOS3fW,Mirrors,2019-09-26
5aEWnrN8h3MhuFUPRfaVuy,Case,1CAw3ethNuSDPf3E7luSFF,Faded Pictures,61,229773,False,0.705,0.511,-7.422,0.202,0.125,1.72e-06,0.153,0.581,82.011,3UuOV0067Agbr3L9bE1D9K,Personal Conversation,1999-01-01
5aEWnrN8h3MhuFUPRfaVuy,Case,0CmXXEwul09Kf8X68lPA5l,Missing You,61,284666,False,0.612,0.579,-6.417,0.0553,0.285,0,0.0556,0.716,86.31,5nfFCN6B0AhReHctfLi1vL,Open Letter,2001-01-01
5aEWnrN8h3MhuFUPRfaVuy,Case,4xrBjUq18fvXK68DJEi5XM,Touch Me Tease Me,57,227493,False,0.653,0.746,-8.254,0.0595,0.28,5.49e-06,0.0944,0.492,87.611,26zgq8Yop0g9V9We6seQID,Case,1996-01-01
5aEWnrN8h3MhuFUPRfaVuy,Case,21fXrzSxu2y51Yqf57QycI,Happily Ever After,55,276000,True,0.747,0.609,-6.985,0.0347,0.138,0,0.105,0.555,120.051,3UuOV0067Agbr3L9bE1D9K,Personal Conversation,1999-01-01
5aEWnrN8h3MhuFUPRfaVuy,Case,1wZqdAM2oLrB7UJTS4pIqf,The Best Man I Can Be,42,389880,False,0.662,0.535,-7.715,0.0663,0.516,0,0.0937,0.305,111.862,31a70Ny2MzfsEo2ey5hg2I,Greatest Hits,1996
5aEWnrN8h3MhuFUPRfaVuy,Case,1FIRpY7nXgvVQ8K6JrPE7I,Shoulda Known Betta,42,212746,True,0.796,0.568,-6.252,0.295,0.207,0,0.147,0.843,96.982,3fFb0My3SuhfVMw0rBs5rt,Best Of,2014-05-27
5aEWnrN8h3MhuFUPRfaVuy,Case,3Tzff5nOHwe1AjbWKUd8Ia,Not Your Friend,40,274333,True,0.789,0.512,-6.428,0.057,0.0151,0,0.33,0.445,103.616,5nfFCN6B0AhReHctfLi1vL,Open Letter,2001-01-01
5aEWnrN8h3MhuFUPRfaVuy,Case,4zhmuzJwJJ3LW1tqBtCD8s,Lovely,39,223080,False,0.607,0.509,-9.024,0.0403,0.626,0,0.0656,0.366,73.904,1bsWA2bzxEsLxUvmFVCPV1,The Rose Experience,2009-03-24
5aEWnrN8h3MhuFUPRfaVuy,Case,5nItXWb1FpKFpZaUN3oBax,Crooked Letter,35,214133,False,0.914,0.844,-4.516,0.0811,0.215,0,0.286,0.923,99.978,5nfFCN6B0AhReHctfLi1vL,Open Letter,2001-01-01
5aEWnrN8h3MhuFUPRfaVuy,Case,71JmEEOliL5JOwEoDQZBp0,Think Of You,34,210293,True,0.718,0.431,-5.538,0.0311,0.323,0,0.0896,0.569,79.946,3UuOV0067Agbr3L9bE1D9K,Personal Conversation,1999-01-01
5KNqYrivNgVCHBssEUSu5B,Donell Jones,5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",67,243733,True,0.854,0.543,-6.166,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,01riz9JMpPdL99fYhoZaph,Where I Wanna Be,1999-05-29
5KNqYrivNgVCHBssEUSu5B,Donell Jones,2uZwyxrg6VPvlVsvclIfel,Where I Wanna Be,60,253626,False,0.664,0.396,-9.131,0.0298,0.52,0,0.268,0.453,102.053,01riz9JMpPdL99fYhoZaph,Where I Wanna Be,1999-05-29
5KNqYrivNgVCHBssEUSu5B,Donell Jones,4o1E2c0ye1RlIJJqOM0dqP,Knocks Me Off My Feet,57,222760,False,0.469,0.594,-8.209,0.0403,0.0663,0,0.0806,0.485,167.223,1YylipCwfGRhRc4j3vJzwV,My Heart,1996-06-04
5KNqYrivNgVCHBssEUSu5B,Donell Jones,4l34rbUYqKWufYEWriVnB5,This Luv,56,249506,False,0.754,0.496,-7.357,0.045,0.406,2.05e-06,0.0899,0.701,89.97,01riz9JMpPdL99fYhoZaph,Where I Wanna Be,1999-05-29
5KNqYrivNgVCHBssEUSu5B,Donell Jones,7x5ayrIxbFqXoufyPrAm3M,Shorty (Got Her Eyes on Me),55,192333,False,0.663,0.544,-8.571,0.0649,0.0979,0,0.307,0.648,161.577,01riz9JMpPdL99fYhoZaph,Where I Wanna Be,1999-05-29
5KNqYrivNgVCHBssEUSu5B,Donell Jones,5QiTs0egWAq0k2O8HWKoEP,You Know That I Love You,52,260066,False,0.767,0.493,-5.346,0.0425,0.136,0.000269,0.0603,0.811,96.003,5MPVJ5nT5fzuK0Em7oTOjz,Life Goes On,2002-06-04
5KNqYrivNgVCHBssEUSu5B,Donell Jones,2RXjRQ4RadpQTecRfRHa13,In the Hood - Remix Version w/ Rap,47,301866,False,0.77,0.402,-12.051,0.084,0.117,3.51e-05,0.319,0.448,82.624,1YylipCwfGRhRc4j3vJzwV,My Heart,1996-06-04
5KNqYrivNgVCHBssEUSu5B,Donell Jones,2nRFniype2Uu1R7W5tjhg7,Have You Seen Her,46,222266,False,0.742,0.442,-6.606,0.0658,0.0314,0,0.357,0.568,123.639,01riz9JMpPdL99fYhoZaph,Where I Wanna Be,1999-05-29
5KNqYrivNgVCHBssEUSu5B,Donell Jones,6mqEYpayC5TQFUYTwx7qPo,I'll Go,46,241345,False,0.744,0.735,-6.514,0.0293,0.0188,0.00016,0.0569,0.951,99.991,71sUmWFx7QpjGePX6pSDBw,I'll Go,2000
5KNqYrivNgVCHBssEUSu5B,Donell Jones,2AWJyLujBXg9wvlVoRLdpT,Do U Wanna,45,275293,False,0.76,0.482,-6.686,0.0405,0.00582,1.2e-05,0.11,0.704,126.063,5MPVJ5nT5fzuK0Em7oTOjz,Life Goes On,2002-06-04
50JJSqHUf2RQ9xsHs0KMHg,Jon B.,0SuLAslEMFZAXf0SwY7syi,All Time Low,68,217603,True,0.617,0.567,-4.188,0.0828,0.0584,0,0.0933,0.505,90.246,2jJReDZqTuAxr4R0ItimZc,The Human Condition,2016-06-10
50JJSqHUf2RQ9xsHs0KMHg,Jon B.,3LxG9HkMMFP0MZuiw3O2rF,Good Things Fall Apart (with Jon Bellion),65,216668,False,0.643,0.603,-5.416,0.0311,0.012,0,0.118,0.42,144.01,60xcVwuQJAOyu11xf9mObS,ASCEND,2019-08-16
50JJSqHUf2RQ9xsHs0KMHg,Jon B.,7fddOHNASW6ONwNVjSVJgo,Walls (with Jon Bellion),66,266206,False,0.152,0.537,-5.332,0.0401,0.0466,0,0.161,0.153,79.736,7aq7a226T631f2w1Vs1vXx,The Album,2023-05-12
50JJSqHUf2RQ9xsHs0KMHg,Jon B.,2FK1qmw8XNBqUe5CcgTVnE,Guillotine,59,208124,False,0.574,0.803,-3.17,0.186,0.102,4.15e-06,0.0861,0.647,97.967,2jJReDZqTuAxr4R0ItimZc,The Human Condition,2016-06-10
50JJSqHUf2RQ9xsHs0KMHg,Jon B.,48LwbDH7u5UMrsY3sjfjhe,Overwhelming,58,172751,False,0.748,0.622,-4.518,0.225,0.252,0,0.112,0.667,91.77,2jJReDZqTuAxr4R0ItimZc,The Human Condition,2016-06-10
50JJSqHUf2RQ9xsHs0KMHg,Jon B.,4FUDWkguOUVpLRAVn5C20z,Blu,59,183344,False,0.384,0.465,-8.554,0.0341,0.29,2.22e-05,0.359,0.636,131.604,59YYObx9wFEFG5zVdlfwvf,Glory Sound Prep,2018-11-09
